AR,KEY,time,energy,shear_mean,uj_mean,uhc_mean,GBH_MEAN,ALP_MEAN
11909,0,201312041736,-0.3257711547557533,0.9942447804067658,0.008879790985385841,-0.25633823502276004,0.7341421260902989,-0.21154165916829187
11909,0,201312041812,-0.3174158290524061,1.0848261959818823,-0.2001172878630439,-0.33202244140596754,0.3885829285889061,-0.2405919101094483
11909,0,201312041848,-0.32159349190407965,1.0562981681291672,-0.4280130387350025,-0.3873018325879992,0.3885829285889061,-0.15267954022010607
11909,0,201312041924,-0.3236823233299165,1.1673712487694057,-0.12063169670526387,-0.2222484596265648,0.2350010630327315,0.0028801667480848076
11909,0,201312042000,-0.32298604618797083,1.2028125081556988,-0.4458000241689109,-0.2690421944869536,0.0046282646984698505,0.06694628315548806
11909,0,201312042036,-0.3243786004718621,1.0182434390219477,-0.426901352145383,-0.20871064954116936,0.11981466386560045,0.03096508542033833
11909,0,201312042112,-0.2993126233618205,1.021314374006696,-0.44135327781043393,-0.3745978731238056,-0.1489536008577048,0.031219729424125663
11909,0,201312042148,-0.3055791176393309,1.0073335357099011,-0.0683824269931562,-0.3921577862055867,0.04302373108751338,-0.03868930939745232
11909,0,201312042224,-0.3167195519104605,0.7969799953045336,-0.0033487615004262447,-0.4722564958775102,-0.07216266807961773,-0.05071313626719225
11909,0,201312042300,-0.3390004204527197,0.7362350920285308,-0.28349378208449244,-0.4935932617729705,0.196605596643688,-0.10671166764551504
11909,0,201312042336,-0.3605850118530333,0.8744290188449372,-0.3913273812775652,-0.5437223991181669,-0.07216266807961773,-0.22382938982377507
11909,0,201312050012,-0.3682440604144349,1.0808343612939433,-0.6114413260221876,-0.7054403695947937,0.11981466386560045,-0.2138010459655322
11909,0,201312050048,-0.3738142775499996,1.313309563355754,-0.9221577278207844,-0.7452199492297784,-0.2257445336357924,-0.2506619229864927
11909,0,201312050124,-0.3487483004399581,0.6044121280223995,-0.6903710738851593,-0.6597747855748546,-0.07216266807961773,-0.2493516638397324
11909,0,201312050200,-0.3612812889949789,0.9987969971782852,-0.6842567976422528,-0.679443850227911,-0.11055813446866124,-0.24412683187111425
11909,0,201312050236,-0.3828658803952925,1.1123998761649851,-0.30350414069763976,-0.6039067939543273,0.0814191974765569,-0.2335081769131825
11909,0,201312050312,-0.3877398203889117,0.8499199957205772,0.046121291737632304,-0.5936062862806568,0.2350010630327315,-0.2374991429361767
11909,0,201312050348,-0.3884360975308573,0.9228428404448609,-0.35130666405126965,-0.6045934944659054,0.15821013025464395,-0.17234731709444384
11909,0,201312050424,-0.3947025918083677,0.8196756240647641,-0.504163570123925,-0.5225327833323304,-0.2257445336357924,-0.1826904935391874
