AR,KEY,time,energy,shear_mean,uj_mean,uhc_mean,GBH_MEAN,ALP_MEAN
11850,0,201309280524,-0.4387769348935241,-0.4622329207181434,0.11282248711479098,-0.925625983628636,-1.1088402605837957,0.2160403473729697
11850,0,201309280600,-0.4365488480392982,-0.2747001559258314,0.329601372090556,-0.8947244606076244,-0.7632810630824033,0.1680631021139478
11850,0,201309280636,-0.42937719347725856,0.4247502357715115,0.7392578803652718,-0.9753136706449608,-1.0320493278057086,-0.16345792641677706
11850,0,201309280712,-0.4208826123455223,0.9312518650367976,0.3640636563687552,-0.9648660128616664,-0.8016765294714469,-0.06016274375319116
11850,0,201309280748,-0.4086281346472797,1.001451324876654,-0.061156464160630225,-0.9792376735682636,-1.1088402605837957,0.039148417723867485
11850,0,201309280824,-0.3992283932310141,0.9294931195039589,-0.10117718138692583,-0.99699378679621,-1.1088402605837957,-0.07937679131168968
11850,0,201309280900,-0.4059126537936919,1.050892565088218,-0.15175892121460385,-0.9924811834344116,-1.185631193361883,0.09292460143277363
11850,0,201309280936,-0.42345883777072096,0.07376302242056194,0.479123218394353,-1.0240203569304598,-1.185631193361883,-0.022676831450207203
11850,0,201309281012,-0.41440723492542814,-0.1431272797917116,-0.3157326931834519,-1.0051851428986052,-1.185631193361883,1.0338434552089135
11850,0,201309281048,-0.4187937809196854,0.09937325551632924,-0.5430726007606002,-1.0149951502068628,-1.377608525307101,-0.01781313097786922
11850,0,201309281124,-0.42109149548810587,-0.3525037279103,-0.3396339548602668,-1.0420217203411124,-1.5695858572523194,0.22679789906023995
11850,0,201309281200,-0.4195596857758256,-0.1289526491233135,-0.6258932516872395,-0.9871837794879526,-0.8784674622495339,-0.007888959666630281
11850,0,201309281236,-0.42519953062558496,0.1177177669708465,-0.6125530126118071,-0.9541240548591244,-1.6079813236413631,-0.22622304345937594
11850,0,201309281312,-0.4242247426268611,0.4213939124455758,-0.4252338222609543,-0.8964412118865696,-0.9168629286385774,-0.0908982750103219
11850,0,201309281348,-0.41830638692032346,0.3152942871201251,-0.5247297720318816,-0.9419105957603436,-1.3392130589180578,0.10625637250378486
11850,0,201309281424,-0.420604101488744,0.3888923690988384,-0.20289650433709205,-0.9965032864307972,-1.3008175925290135,-0.08707398506253397
11850,0,201309281500,-0.4253387860539741,0.5905908107962294,0.6842293941791161,-0.9909115822650904,-0.9552583950276214,0.5162077542010074
11850,0,201309281536,-0.4203952183461603,0.5582043284539809,-0.0027929182056169984,-0.9861046786840442,-1.185631193361883,0.3004571495739585
11850,0,201309281612,-0.4168442049222377,0.7413592175674429,0.3896324479299989,-0.9616777604864828,-1.185631193361883,0.7013895036461316
11850,0,201309281648,-0.4180278760635453,0.30317439075818786,0.1984223545154785,-0.9477475501087568,-0.8400719958604903,-0.095750400755215
11850,0,201309281724,-0.4209522400597168,0.5494855242345743,-0.17399265300699004,-0.9893910311323104,-1.070444794194752,0.4674781516580683
11850,0,201309281800,-0.4210218677739113,0.9709202269609959,-0.8521214726747685,-1.031181662265488,-0.993653861416665,-0.2737396145660917
11850,0,201309281836,-0.4195596857758256,0.9922567361995076,-0.9627342883418892,-1.0015063901580086,-1.0320493278057086,0.21264895223162028
11850,0,201309281912,-0.42868091633531297,1.4735344821103964,-0.2334678855516237,-0.9654055632636206,-0.9168629286385774,0.4097110019261681
11850,0,201309281948,-0.43466889975604506,1.006447113141329,-0.3985533441100903,-0.9816411253587868,-0.8016765294714469,0.1746491220300837
11850,0,201309282024,-0.4329978346153757,0.5555331223971721,-0.6086621095481394,-0.965847013592492,-0.37932639919196703,0.43108257868039207
11850,0,201309282100,-0.413153936069926,0.005345670231627912,-0.005572134679665156,-0.9379865928370406,-0.7248855966933593,0.3326024826338755
11850,0,201309282136,-0.4139894686402608,0.468059486028276,-0.8121007554484733,-0.973842169548722,-0.6480946639152722,-0.09356509221362193
11850,0,201309282212,-0.41962931349002014,0.1219271678157537,0.2490040943431565,-0.9734007192198506,-0.7248855966933593,-0.12656695510445987
11850,0,201309282248,-0.4203952183461603,0.3115838270174031,0.3657311862531839,-0.970261516881208,-0.2257445336357924,0.27569186273289625
11850,0,201309282324,-0.4217877726300515,0.327878955840088,-0.4374623747467664,-0.9645226626058774,-0.37932639919196703,-0.114445900524183
11850,0,201309290000,-0.4355044323263798,-0.2961319661394386,-0.16065241393155852,-0.9225358313265348,-0.7248855966933593,-0.036841982897249666
11850,0,201309290036,-0.4285416609069238,-0.5067843769893825,-1.1022509553391129,-0.936367941631178,-1.070444794194752,0.12691494604740422
11850,0,201309290112,-0.43515629375540704,-0.7214887259500042,-0.8637941818657713,-0.9427934964180869,-0.8784674622495339,-0.2644404785368762
11850,0,201309290148,-0.4402391168916099,-1.108409449836148,-0.5480751904138873,-0.9486304507665,-0.7248855966933593,-0.1544527884646615
11850,0,201309290224,-0.4465752388833149,-1.0661099164980254,-0.1984497579786152,-0.5738881715910591,0.0814191974765569,0.005364103257755773
11850,0,201309290300,-0.4527024777324362,-1.7169344779467444,-0.3207352828367389,-0.7967715376346721,0.4269783949779497,-0.27071398081200043
11850,0,201309290336,-0.4543735428731056,-1.2613940674040225,-0.827108524408334,-0.8773116976354672,-0.2257445336357924,-0.25148835852605705
11850,0,201309290412,-0.4596373980662143,-0.9033382181216604,-1.026656267245,-0.92425258260548,-1.4160039916961449,-0.2591901821678793
11850,0,201309290448,-0.4527721054466307,-0.9893086514211759,0.7125774022144078,-0.8938415599498812,-0.5329082647481411,0.06553416640721288
11733,0,201304272012,-0.4662311426004391,0.9417985748919192,-1.7159019528089707,-1.0375581670158551,2.3467517144301318,6.465270419045278
11733,0,201304272012,-0.4662311426004391,0.9417985748919192,-1.7159019528089707,-1.0375581670158551,2.3467517144301318,6.465270419045278
11733,0,201304272012,-0.4662311426004391,0.9417985748919192,-1.7159019528089707,-1.0375581670158551,2.3467517144301318,6.465270419045278
11733,0,201304272012,-0.4662311426004391,0.9417985748919192,-1.7159019528089707,-1.0375581670158551,2.3467517144301318,6.465270419045278
11733,0,201304272124,-0.4570193960124989,-0.2528478275866945,-1.5813878754650346,-0.9337192396579485,-0.6480946639152722,-0.2650238448000981
11733,0,201304272312,-0.46340425740414,2.009230834386788,-2.7803418623694585,-1.0160742510107712,-1.7231677228084943,0.3094576576350963
11733,0,201304272348,-0.4369666143244656,-0.0141015949465928,-1.1456067323342658,-0.8802056497914029,-1.4160039916961449,-0.0961231069789401
11733,0,201304280024,-0.4256172969107523,0.6370977895596835,-0.3613118433578438,-0.11458362941843747,-0.6864901303043157,0.4789741709563218
11733,0,201304280100,-0.4544431705873001,0.7979104662719618,0.20842753382205165,-0.17947682776256152,0.8877239916464731,0.0086883649799249
11733,0,201304280136,-0.4640309068318911,0.8727071175335723,-2.2561816353639546,-0.8338043152233446,0.5805602605341238,0.8356262477153672
11733,0,201304280212,-0.4609463990930721,-0.6589570837661891,-0.7954254566041834,-0.6887143071342146,1.5404469202602151,0.07588197274293437
11733,0,201304280248,-0.464121422860344,1.1391294325924357,-0.6031036766000429,-1.0270614591960197,-0.2257445336357924,0.2918617569733917
11733,0,201304280324,-0.4636131405467237,0.6493723699017164,-0.33741058168102883,-1.0489868255299757,-1.5311903908632758,0.4273647762250969
11733,0,201304280400,-0.4584815780105846,-0.015501675362575634,-2.3540100552504537,-0.9469136994875548,-0.8016765294714469,-0.10575328021307913
11733,0,201304280436,-0.4623598416912216,0.24975623879755016,-1.8003901336200383,-0.8725538440909624,-1.3008175925290135,0.06733982388861394
11733,0,201304280512,-0.4620186658916682,0.7952258810285847,-0.8849162270685379,-1.0529598784898198,-1.953540521142756,-0.1980432120220744
11733,0,201304280548,-0.4583423225821955,0.8489200558998125,-1.5563749271986003,-1.034762314933002,-1.7615631891975376,0.3157913484929338
11733,0,201304280624,-0.4582030671538064,0.9105106266837638,-1.8137303726954697,-1.0116597477220552,-1.4160039916961449,0.4132737030337017
11733,0,201304280700,-0.4553483308718294,1.3518248452313897,-1.902109456570205,-1.0057246933005597,-0.9168629286385774,-0.2145788676498281
11733,0,201304280736,-0.4516580620195178,1.804381800086157,0.20509247405319425,-0.8202665051379492,-0.8784674622495339,-0.20543251802288487
11733,0,201304280812,-0.4478285377388169,1.3237180559219413,-0.8020955761418996,-0.9471098996337199,-1.2240266597509266,-0.2412516695738064
11733,0,201304280848,-0.4475500268820387,0.9184399559788096,-0.4791506218574906,-0.8659320891578882,-0.7248855966933593,-0.07195044618305557
11733,0,201304280924,-0.446087844883953,0.5670487941103116,-0.6125530126118071,-0.8186478539320866,-0.6864901303043157,-0.03302695273141768
11733,0,201304281000,-0.4417012988896957,0.3718062215994972,-1.1911858825086572,-0.9246449828978102,-0.993653861416665,-0.07327228005726069
11733,0,201304281036,-0.4381502854657731,0.393903080302378,-0.6531295731329119,-0.837777368183189,-0.37932639919196703,-0.011081269495927788
11733,0,201304281112,-0.4357829431831581,0.45463655981138795,-0.8993681527335892,-0.7976544382924153,-0.4945127983590976,0.1927797750997416
11733,0,201304281148,-0.4343903888992669,0.7483219520913251,-1.4546556042484335,-0.8657358890117233,-0.8016765294714469,-0.02502881606700655
11733,0,201304281224,-0.4272883620514217,1.172451428826282,-1.291237675574395,-0.7978996884751217,-0.9168629286385774,-0.017783036686512536
